perimetre,millesime,tarif,rang,taux_taxation,composante_carbone,boucliers_et_aides,prix_quotas_ets,prix_reel_quotas_ets,remboursement_indirect_ets,quantite,unite_tarif,unite_quantite
Carbone,2020,67.024955127,1,42.07245424309414,44.6,0.0,24.95250088370974,0.0,0.0,0.928478807,euro/tCO2,MtCO2
Carbone,2020,67.024955127,2,42.07245424309414,44.6,0.0,24.95250088370974,24.95250088370974,0.0,0.027406876,euro/tCO2,MtCO2
Carbone,2020,68.578305126,1,68.57830512631837,0.0,0.0,0.0,0.0,0.0,0.264591374,euro/tCO2,MtCO2
Carbone,2020,69.664039345,1,44.71153846153846,44.6,0.0,24.95250088370974,0.0,0.0,0.139326024,euro/tCO2,MtCO2
Carbone,2020,69.664039345,2,44.71153846153846,44.6,0.0,24.95250088370974,24.95250088370974,0.0,0.014992062,euro/tCO2,MtCO2
Carbone,2020,70.152680861,1,70.1526808612155,44.6,0.0,0.0,0.0,0.0,2.039944029,euro/tCO2,MtCO2
Carbone,2020,83.176989462,1,58.2244885787559,44.6,0.0,24.95250088370974,0.0,0.0,0.217398226,euro/tCO2,MtCO2
Carbone,2020,83.176989462,2,58.2244885787559,44.6,0.0,24.95250088370974,24.95250088370974,0.0,0.033048489,euro/tCO2,MtCO2
Carbone,2020,84.947589099,1,84.94758909853249,44.6,0.0,0.0,0.0,0.0,0.106395596,euro/tCO2,MtCO2
Carbone,2020,87.252307822,1,62.29980693848265,44.6,0.0,24.95250088370974,0.0,0.0,0.070288256,euro/tCO2,MtCO2
Carbone,2020,87.252307822,2,62.29980693848265,44.6,0.0,24.95250088370974,24.95250088370974,0.0,0.013727615,euro/tCO2,MtCO2
Carbone,2020,95.105181745,1,70.1526808612155,44.6,0.0,24.95250088370974,0.0,0.0,0.126416708,euro/tCO2,MtCO2
Carbone,2020,95.105181745,2,70.1526808612155,44.6,0.0,24.95250088370974,24.95250088370974,0.0,0.005192484,euro/tCO2,MtCO2
Carbone,2020,112.572314666,1,112.5723146657124,0.0,0.0,0.0,0.0,0.0,0.406595197,euro/tCO2,MtCO2
Carbone,2020,146.083079859,1,146.0830798592473,0.0,0.0,0.0,0.0,0.0,1.990790749,euro/tCO2,MtCO2
Carbone,2020,150.788237077,1,150.7882370774595,44.6,0.0,0.0,0.0,0.0,0.860784826,euro/tCO2,MtCO2
Carbone,2020,154.785994604,1,154.7859946038754,0.0,0.0,0.0,0.0,0.0,0.045009956,euro/tCO2,MtCO2
Carbone,2020,168.448440389,1,168.4484403888591,0.0,0.0,0.0,0.0,0.0,21.1107837,euro/tCO2,MtCO2
Carbone,2020,180.432789328,1,180.4327893280557,44.6,0.0,0.0,0.0,0.0,0.50016878,euro/tCO2,MtCO2
Carbone,2020,221.417069243,1,221.4170692431562,44.6,0.0,0.0,0.0,0.0,1.695675,euro/tCO2,MtCO2
Carbone,2020,225.442834138,1,225.4428341384863,44.6,0.0,0.0,0.0,0.0,7.857307284,euro/tCO2,MtCO2
Carbone,2020,226.449275362,1,226.4492753623189,44.6,0.0,0.0,0.0,0.0,42.765375966,euro/tCO2,MtCO2
Carbone,2020,233.494363929,1,233.4943639291466,44.6,0.0,0.0,0.0,0.0,5.825860055,euro/tCO2,MtCO2
Carbone,2020,252.989642185,1,252.9896421845575,44.6,0.0,0.0,0.0,0.0,0.084060781,euro/tCO2,MtCO2
Carbone,2020,253.554613936,1,253.5546139359699,44.6,0.0,0.0,0.0,0.0,0.446250422,euro/tCO2,MtCO2
Carbone,2020,254.576943772,1,254.576943771859,44.6,0.0,0.0,0.0,0.0,0.007353481,euro/tCO2,MtCO2
Carbone,2020,257.415254237,1,257.4152542372882,44.6,0.0,0.0,0.0,0.0,0.106971946,euro/tCO2,MtCO2
Carbone,2020,258.36023675,1,258.3602367500673,44.6,0.0,0.0,0.0,0.0,0.035293048,euro/tCO2,MtCO2
Carbone,2020,260.556228141,1,260.5562281409739,44.6,0.0,0.0,0.0,0.0,0.059338462,euro/tCO2,MtCO2
Carbone,2020,261.121199892,1,261.1211998923864,44.6,0.0,0.0,0.0,0.0,0.305180771,euro/tCO2,MtCO2
Carbone,2020,264.981840194,1,264.9818401937047,44.6,0.0,0.0,0.0,0.0,0.053618431,euro/tCO2,MtCO2
Carbone,2020,288.313251165,1,288.3132511650724,44.6,0.0,0.0,0.0,0.0,1.307284293,euro/tCO2,MtCO2
Carbone,2020,288.957106941,1,288.9571069413785,44.6,0.0,0.0,0.0,0.0,6.939932719,euro/tCO2,MtCO2
Carbone,2020,290.122179299,1,290.1221792985038,44.6,0.0,0.0,0.0,0.0,0.177044375,euro/tCO2,MtCO2
Carbone,2020,293.356788079,1,293.3567880794702,44.6,0.0,0.0,0.0,0.0,1.66359082,euro/tCO2,MtCO2
Carbone,2020,294.433713515,1,294.4337135148393,44.6,0.0,0.0,0.0,0.0,0.849724811,euro/tCO2,MtCO2
Carbone,2020,296.936319598,1,296.9363195977434,44.6,0.0,0.0,0.0,0.0,1.428648614,euro/tCO2,MtCO2
Carbone,2020,297.580175374,1,297.5801753740496,44.6,0.0,0.0,0.0,0.0,7.347613512,euro/tCO2,MtCO2
Carbone,2020,301.979856512,1,301.9798565121413,44.6,0.0,0.0,0.0,0.0,1.290931627,euro/tCO2,MtCO2
Carbone,2021,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,109.286686368,euro/tCO2,MtCO2
Carbone,2021,0.592499651,1,0.5924996514707932,0.0,0.0,0.0,0.0,0.0,0.525061297,euro/tCO2,MtCO2
Carbone,2021,0.594729345,1,0.5947293447293448,0.0,0.0,0.0,0.0,0.0,0.06240156,euro/tCO2,MtCO2
Carbone,2021,3.089304258,1,3.089304257528557,0.0,0.0,0.0,0.0,0.0,0.119842157,euro/tCO2,MtCO2
Carbone,2021,3.272827283,1,3.272827282728273,0.0,0.0,0.0,0.0,0.0,0.025154992,euro/tCO2,MtCO2
Carbone,2021,3.494244773,1,3.494244773314541,0.0,0.0,0.0,0.0,0.0,0.571632285,euro/tCO2,MtCO2
Carbone,2021,3.731656184,1,3.731656184486373,0.0,0.0,0.0,0.0,0.0,0.70648635,euro/tCO2,MtCO2
Carbone,2021,4.08,1,4.08,0.0,0.0,0.0,0.0,0.0,8.52042986,euro/tCO2,MtCO2
Carbone,2021,7.568062775,1,7.568062775089124,0.0,0.0,0.0,0.0,0.0,0.90126293,euro/tCO2,MtCO2
Carbone,2021,7.966381869,1,7.966381868514868,7.0,0.0,0.0,0.0,0.0,1.844872847,euro/tCO2,MtCO2
Carbone,2021,14.386694641,1,14.38669464094628,0.0,0.0,0.0,0.0,0.0,8.911731272,euro/tCO2,MtCO2
Carbone,2021,16.5,1,0.0,0.0,0.0,16.5,0.0,0.0,8.910962271,euro/tCO2,MtCO2
Carbone,2021,26.040110733,1,26.04011073270798,30.5,0.0,0.0,0.0,0.0,1.188378337,euro/tCO2,MtCO2
Carbone,2021,26.902040901,1,26.90204090081549,14.27802993722839,0.0,0.0,0.0,0.0,2.000448529,euro/tCO2,MtCO2
Carbone,2021,27.196016771,1,27.19601677148847,14.27802993722839,0.0,0.0,0.0,0.0,0.97493691,euro/tCO2,MtCO2
Carbone,2021,29.05,1,29.05,0.0,0.0,0.0,0.0,0.0,11.034878128,euro/tCO2,MtCO2
Carbone,2021,29.205065019,1,41.51916786922461,44.6,-12.31410285054668,0.0,0.0,0.0,27.912337783,euro/tCO2,MtCO2
Carbone,2021,41.97287447,1,41.9728744697377,44.6,0.0,0.0,0.0,0.0,16.533628245,euro/tCO2,MtCO2
Carbone,2021,44.711538462,1,44.71153846153846,44.6,0.0,0.0,0.0,0.0,0.145422364,euro/tCO2,MtCO2
Carbone,2021,52.934588828,1,0.0,0.0,0.0,52.93458882840382,0.0,0.0,40.873878102,euro/tCO2,MtCO2
Carbone,2021,52.934588828,2,0.0,0.0,0.0,52.93458882840382,34.22021316562152,18.7143756627823,8.628527506,euro/tCO2,MtCO2
Carbone,2021,52.934588828,3,0.0,0.0,0.0,52.93458882840382,52.93458882840382,0.0,7.763599144,euro/tCO2,MtCO2
Carbone,2021,56.023893086,1,3.089304257528557,0.0,0.0,52.93458882840382,0.0,0.0,0.111293803,euro/tCO2,MtCO2
Carbone,2021,56.023893086,2,3.089304257528557,0.0,0.0,52.93458882840382,52.93458882840382,0.0,0.032285099,euro/tCO2,MtCO2
Carbone,2021,56.207416111,1,3.272827282728273,0.0,0.0,52.93458882840382,0.0,0.0,0.019765766,euro/tCO2,MtCO2
Carbone,2021,56.207416111,2,3.272827282728273,0.0,0.0,52.93458882840382,52.93458882840382,0.0,0.01036503,euro/tCO2,MtCO2
Carbone,2021,56.428833602,1,3.494244773314541,0.0,0.0,52.93458882840382,0.0,0.0,0.462654978,euro/tCO2,MtCO2
Carbone,2021,56.428833602,2,3.494244773314541,0.0,0.0,52.93458882840382,52.93458882840382,0.0,0.196495143,euro/tCO2,MtCO2
Carbone,2021,57.59510984,1,57.59510984038221,44.6,0.0,0.0,0.0,0.0,9.74270226,euro/tCO2,MtCO2
Carbone,2021,58.224488579,1,58.2244885787559,44.6,0.0,0.0,0.0,0.0,7.080848658,euro/tCO2,MtCO2
Carbone,2021,60.502651603,1,7.568062775089124,0.0,0.0,52.93458882840382,34.22021316562152,18.7143756627823,12.264501845,euro/tCO2,MtCO2
Carbone,2021,60.502651603,2,7.568062775089124,0.0,0.0,52.93458882840382,0.0,0.0,11.616860531,euro/tCO2,MtCO2
Carbone,2021,60.502651603,3,7.568062775089124,0.0,0.0,52.93458882840382,52.93458882840382,0.0,5.505652347,euro/tCO2,MtCO2
Carbone,2021,62.017835397,1,62.01783539670892,44.6,0.0,0.0,0.0,0.0,3.019461413,euro/tCO2,MtCO2
Carbone,2021,68.578305126,1,68.57830512631837,0.0,0.0,0.0,0.0,0.0,0.341922272,euro/tCO2,MtCO2
Carbone,2021,70.152680861,1,70.1526808612155,44.6,0.0,0.0,0.0,0.0,2.091814123,euro/tCO2,MtCO2
Carbone,2021,80.1306056,1,27.19601677148847,14.27802993722839,0.0,52.93458882840382,0.0,0.0,0.250789148,euro/tCO2,MtCO2
Carbone,2021,80.1306056,2,27.19601677148847,14.27802993722839,0.0,52.93458882840382,52.93458882840382,0.0,0.079433917,euro/tCO2,MtCO2
Carbone,2021,84.947589099,1,84.94758909853249,44.6,0.0,0.0,0.0,0.0,0.145279524,euro/tCO2,MtCO2
Carbone,2021,94.907463298,1,41.9728744697377,44.6,0.0,52.93458882840382,0.0,0.0,0.568722508,euro/tCO2,MtCO2
Carbone,2021,94.907463298,2,41.9728744697377,44.6,0.0,52.93458882840382,52.93458882840382,0.0,0.062423809,euro/tCO2,MtCO2
Carbone,2021,97.64612729,1,44.71153846153846,44.6,0.0,52.93458882840382,0.0,0.0,0.145449179,euro/tCO2,MtCO2
Carbone,2021,97.64612729,2,44.71153846153846,44.6,0.0,52.93458882840382,52.93458882840382,0.0,0.039135508,euro/tCO2,MtCO2
Carbone,2021,111.159077407,1,58.2244885787559,44.6,0.0,52.93458882840382,0.0,0.0,0.177784021,euro/tCO2,MtCO2
Carbone,2021,111.159077407,2,58.2244885787559,44.6,0.0,52.93458882840382,52.93458882840382,0.0,0.061018617,euro/tCO2,MtCO2
Carbone,2021,112.572314666,1,112.5723146657124,0.0,0.0,0.0,0.0,0.0,0.406595197,euro/tCO2,MtCO2
Carbone,2021,114.952424225,1,62.01783539670892,44.6,0.0,52.93458882840382,0.0,0.0,0.060676516,euro/tCO2,MtCO2
Carbone,2021,114.952424225,2,62.01783539670892,44.6,0.0,52.93458882840382,52.93458882840382,0.0,0.024034755,euro/tCO2,MtCO2
Carbone,2021,123.08726969,1,70.1526808612155,44.6,0.0,52.93458882840382,0.0,0.0,0.080417953,euro/tCO2,MtCO2
Carbone,2021,123.08726969,2,70.1526808612155,44.6,0.0,52.93458882840382,52.93458882840382,0.0,0.025619582,euro/tCO2,MtCO2
Carbone,2021,146.083079859,1,146.0830798592473,0.0,0.0,0.0,0.0,0.0,1.990790749,euro/tCO2,MtCO2
Carbone,2021,150.788237077,1,150.7882370774595,44.6,0.0,0.0,0.0,0.0,1.332920637,euro/tCO2,MtCO2
Carbone,2021,154.785994604,1,154.7859946038754,0.0,0.0,0.0,0.0,0.0,0.045009956,euro/tCO2,MtCO2
Carbone,2021,168.448440389,1,168.4484403888591,0.0,0.0,0.0,0.0,0.0,21.1107837,euro/tCO2,MtCO2
Carbone,2021,221.417069243,1,221.4170692431562,44.6,0.0,0.0,0.0,0.0,1.806477682,euro/tCO2,MtCO2
Carbone,2021,223.819384436,1,223.8193844356055,44.6,0.0,0.0,0.0,0.0,0.54611376,euro/tCO2,MtCO2
Carbone,2021,225.442834138,1,225.4428341384863,44.6,0.0,0.0,0.0,0.0,8.816160337,euro/tCO2,MtCO2
Carbone,2021,226.449275362,1,226.4492753623189,44.6,0.0,0.0,0.0,0.0,47.965155856,euro/tCO2,MtCO2
Carbone,2021,233.494363929,1,233.4943639291466,44.6,0.0,0.0,0.0,0.0,6.525256828,euro/tCO2,MtCO2
Carbone,2021,252.989642185,1,252.9896421845575,44.6,0.0,0.0,0.0,0.0,0.086808349,euro/tCO2,MtCO2
Carbone,2021,253.554613936,1,253.5546139359699,44.6,0.0,0.0,0.0,0.0,0.461200177,euro/tCO2,MtCO2
Carbone,2021,254.576943772,1,254.576943771859,44.6,0.0,0.0,0.0,0.0,0.006773068,euro/tCO2,MtCO2
Carbone,2021,257.415254237,1,257.4152542372882,44.6,0.0,0.0,0.0,0.0,0.109580662,euro/tCO2,MtCO2
Carbone,2021,258.36023675,1,258.3602367500673,44.6,0.0,0.0,0.0,0.0,0.03170278,euro/tCO2,MtCO2
Carbone,2021,260.556228141,1,260.5562281409739,44.6,0.0,0.0,0.0,0.0,0.054270085,euro/tCO2,MtCO2
Carbone,2021,261.121199892,1,261.1211998923864,44.6,0.0,0.0,0.0,0.0,0.278636724,euro/tCO2,MtCO2
Carbone,2021,264.981840194,1,264.9818401937047,44.6,0.0,0.0,0.0,0.0,0.049130018,euro/tCO2,MtCO2
Carbone,2021,288.313251165,1,288.3132511650724,44.6,0.0,0.0,0.0,0.0,1.63418271,euro/tCO2,MtCO2
Carbone,2021,288.957106941,1,288.9571069413785,44.6,0.0,0.0,0.0,0.0,8.682175919,euro/tCO2,MtCO2
Carbone,2021,290.122179299,1,290.1221792985038,44.6,0.0,0.0,0.0,0.0,0.19739543,euro/tCO2,MtCO2
Carbone,2021,293.356788079,1,293.3567880794702,44.6,0.0,0.0,0.0,0.0,2.06287559,euro/tCO2,MtCO2
Carbone,2021,294.433713515,1,294.4337135148393,44.6,0.0,0.0,0.0,0.0,0.923951083,euro/tCO2,MtCO2
Carbone,2021,296.936319598,1,296.9363195977434,44.6,0.0,0.0,0.0,0.0,1.581656381,euro/tCO2,MtCO2
Carbone,2021,297.580175374,1,297.5801753740496,44.6,0.0,0.0,0.0,0.0,8.120634968,euro/tCO2,MtCO2
Carbone,2021,301.979856512,1,301.9798565121413,44.6,0.0,0.0,0.0,0.0,1.431853419,euro/tCO2,MtCO2
Carbone,2022,-167.054221685,1,41.32019286076056,42.2162270183853,-208.3744145457927,0.0,0.0,0.0,22.502454933,euro/tCO2,MtCO2
Carbone,2022,-36.197247615,1,26.04011073270798,26.0401107,-62.2373583477724,0.0,0.0,0.0,1.216652673,euro/tCO2,MtCO2
Carbone,2022,-32.20776459,1,14.38673651316226,0.0,-46.59450110335779,0.0,0.0,0.0,9.113000896,euro/tCO2,MtCO2
Carbone,2022,-14.63312369,1,84.94758909853249,44.6,-99.58071278825996,0.0,0.0,0.0,0.186102998,euro/tCO2,MtCO2
Carbone,2022,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,116.392839311,euro/tCO2,MtCO2
Carbone,2022,0.594729345,1,0.5947293447293448,0.0,0.0,0.0,0.0,0.0,0.06240156,euro/tCO2,MtCO2
Carbone,2022,2.688653881,1,2.688653880623768,0.0,0.0,0.0,0.0,0.0,0.3922408,euro/tCO2,MtCO2
Carbone,2022,3.089304258,1,3.089304257528557,0.0,0.0,0.0,0.0,0.0,0.117577327,euro/tCO2,MtCO2
Carbone,2022,3.272827283,1,3.272827282728273,0.0,0.0,0.0,0.0,0.0,0.010581781,euro/tCO2,MtCO2
Carbone,2022,3.494244773,1,3.494244773314541,0.0,0.0,0.0,0.0,0.0,0.281742835,euro/tCO2,MtCO2
Carbone,2022,3.731656184,1,3.731656184486373,0.0,0.0,0.0,0.0,0.0,0.842751203,euro/tCO2,MtCO2
Carbone,2022,4.08,1,4.08,0.0,0.0,0.0,0.0,0.0,8.52042986,euro/tCO2,MtCO2
Carbone,2022,5.457867524,1,7.568062775089124,0.0,-2.110195251462299,0.0,0.0,0.0,0.061492114,euro/tCO2,MtCO2
Carbone,2022,5.856186617,1,7.966381868514868,7.0,-2.110195251462299,0.0,0.0,0.0,1.662318734,euro/tCO2,MtCO2
Carbone,2022,16.37071602,1,62.96521712293226,44.6,-46.59450110335779,0.0,0.0,0.0,3.048298205,euro/tCO2,MtCO2
Carbone,2022,16.5,1,0.0,0.0,0.0,16.5,0.0,0.0,7.66923867,euro/tCO2,MtCO2
Carbone,2022,23.558179758,1,70.1526808612155,44.6,-46.59450110335779,0.0,0.0,0.0,2.100141232,euro/tCO2,MtCO2
Carbone,2022,26.836786219,1,26.83678621877101,14.27802993722839,0.0,0.0,0.0,0.0,1.631616881,euro/tCO2,MtCO2
Carbone,2022,27.196016771,1,27.19601677148847,14.27802993722839,0.0,0.0,0.0,0.0,0.749008815,euro/tCO2,MtCO2
Carbone,2022,29.05,1,29.05,0.0,0.0,0.0,0.0,0.0,11.383878982,euro/tCO2,MtCO2
Carbone,2022,41.873294696,1,41.87329469638127,42.2162270183853,0.0,0.0,0.0,0.0,14.093506627,euro/tCO2,MtCO2
Carbone,2022,44.711538462,1,44.71153846153846,44.6,0.0,0.0,0.0,0.0,0.072823408,euro/tCO2,MtCO2
Carbone,2022,57.455404805,1,57.45540480484951,44.6,0.0,0.0,0.0,0.0,8.214523487,euro/tCO2,MtCO2
Carbone,2022,58.224488579,1,58.2244885787559,44.6,0.0,0.0,0.0,0.0,5.47720039,euro/tCO2,MtCO2
Carbone,2022,65.977813562,1,112.5723146657124,0.0,-46.59450110335779,0.0,0.0,0.0,0.406595197,euro/tCO2,MtCO2
Carbone,2022,68.578305126,1,68.57830512631837,0.0,0.0,0.0,0.0,0.0,0.646490168,euro/tCO2,MtCO2
Carbone,2022,81.0,1,0.0,0.0,0.0,81.0,0.0,0.0,41.80990056,euro/tCO2,MtCO2
Carbone,2022,81.0,2,0.0,0.0,0.0,81.0,81.0,0.0,9.960169313,euro/tCO2,MtCO2
Carbone,2022,81.0,3,0.0,0.0,0.0,81.0,41.29905837869714,39.70094162130286,2.919453719,euro/tCO2,MtCO2
Carbone,2022,84.089304258,1,3.089304257528557,0.0,0.0,81.0,0.0,0.0,0.088423173,euro/tCO2,MtCO2
Carbone,2022,84.089304258,2,3.089304257528557,0.0,0.0,81.0,81.0,0.0,0.041395991,euro/tCO2,MtCO2
Carbone,2022,84.272827283,1,3.272827282728273,0.0,0.0,81.0,0.0,0.0,0.006746771,euro/tCO2,MtCO2
Carbone,2022,84.272827283,2,3.272827282728273,0.0,0.0,81.0,81.0,0.0,0.004333036,euro/tCO2,MtCO2
Carbone,2022,84.494244773,1,3.494244773314541,0.0,0.0,81.0,0.0,0.0,0.215430335,euro/tCO2,MtCO2
Carbone,2022,84.494244773,2,3.494244773314541,0.0,0.0,81.0,81.0,0.0,0.096061443,euro/tCO2,MtCO2
Carbone,2022,86.457867524,1,7.568062775089124,0.0,-2.110195251462299,81.0,0.0,0.0,15.516447796,euro/tCO2,MtCO2
Carbone,2022,86.457867524,2,7.568062775089124,0.0,-2.110195251462299,81.0,81.0,0.0,10.752736376,euro/tCO2,MtCO2
Carbone,2022,86.457867524,3,7.568062775089124,0.0,-2.110195251462299,81.0,41.29905837869714,39.70094162130286,5.090431866,euro/tCO2,MtCO2
Carbone,2022,97.37071602,1,62.96521712293226,44.6,-46.59450110335779,81.0,0.0,0.0,0.060542498,euro/tCO2,MtCO2
Carbone,2022,97.37071602,2,62.96521712293226,44.6,-46.59450110335779,81.0,81.0,0.0,0.027822022,euro/tCO2,MtCO2
Carbone,2022,99.488578756,1,146.0830798592473,0.0,-46.59450110335779,0.0,0.0,0.0,1.990790749,euro/tCO2,MtCO2
Carbone,2022,101.131346578,1,154.7859946038754,0.0,-53.65464802550895,0.0,0.0,0.0,0.045009956,euro/tCO2,MtCO2
Carbone,2022,104.558179758,1,70.1526808612155,44.6,-46.59450110335779,81.0,0.0,0.0,0.089708859,euro/tCO2,MtCO2
Carbone,2022,104.558179758,2,70.1526808612155,44.6,-46.59450110335779,81.0,81.0,0.0,0.063240726,euro/tCO2,MtCO2
Carbone,2022,108.196016771,1,27.19601677148847,14.27802993722839,0.0,81.0,0.0,0.0,0.263296143,euro/tCO2,MtCO2
Carbone,2022,108.196016771,2,27.19601677148847,14.27802993722839,0.0,81.0,81.0,0.0,0.080053489,euro/tCO2,MtCO2
Carbone,2022,121.853939286,1,168.4484403888591,0.0,-46.59450110335779,0.0,0.0,0.0,21.1107837,euro/tCO2,MtCO2
Carbone,2022,122.873294696,1,41.87329469638127,42.2162270183853,0.0,81.0,0.0,0.0,0.765198681,euro/tCO2,MtCO2
Carbone,2022,122.873294696,2,41.87329469638127,42.2162270183853,0.0,81.0,81.0,0.0,0.044708318,euro/tCO2,MtCO2
Carbone,2022,125.711538462,1,44.71153846153846,44.6,0.0,81.0,0.0,0.0,0.125516371,euro/tCO2,MtCO2
Carbone,2022,125.711538462,2,44.71153846153846,44.6,0.0,81.0,81.0,0.0,0.024888962,euro/tCO2,MtCO2
Carbone,2022,139.224488579,1,58.2244885787559,44.6,0.0,81.0,0.0,0.0,0.138763356,euro/tCO2,MtCO2
Carbone,2022,139.224488579,2,58.2244885787559,44.6,0.0,81.0,81.0,0.0,0.059622991,euro/tCO2,MtCO2
Carbone,2022,150.788237077,1,150.7882370774595,44.6,0.0,0.0,0.0,0.0,1.330440207,euro/tCO2,MtCO2
Carbone,2022,174.82256814,1,221.4170692431562,44.6,-46.59450110335779,0.0,0.0,0.0,1.827416539,euro/tCO2,MtCO2
Carbone,2022,178.848333035,1,225.4428341384863,44.6,-46.59450110335779,0.0,0.0,0.0,8.856401051,euro/tCO2,MtCO2
Carbone,2022,179.854774259,1,226.4492753623189,44.6,-46.59450110335779,0.0,0.0,0.0,48.184089277,euro/tCO2,MtCO2
Carbone,2022,186.899862826,1,233.4943639291466,44.6,-46.59450110335779,0.0,0.0,0.0,6.555040882,euro/tCO2,MtCO2
Carbone,2022,205.9086629,1,252.9896421845575,44.6,-47.08097928436912,0.0,0.0,0.0,0.092141964,euro/tCO2,MtCO2
Carbone,2022,206.473634652,1,253.5546139359699,44.6,-47.08097928436912,0.0,0.0,0.0,0.489536901,euro/tCO2,MtCO2
Carbone,2022,207.495964487,1,254.576943771859,44.6,-47.08097928436912,0.0,0.0,0.0,0.005514014,euro/tCO2,MtCO2
Carbone,2022,210.334274953,1,257.4152542372882,44.6,-47.08097928436912,0.0,0.0,0.0,0.116313437,euro/tCO2,MtCO2
Carbone,2022,211.279257466,1,258.3602367500673,44.6,-47.08097928436912,0.0,0.0,0.0,0.030377804,euro/tCO2,MtCO2
Carbone,2022,213.380663353,1,266.4350820283721,44.6,-53.05441867515538,0.0,0.0,0.0,0.550335368,euro/tCO2,MtCO2
Carbone,2022,213.475248857,1,260.5562281409739,44.6,-47.08097928436912,0.0,0.0,0.0,0.044181746,euro/tCO2,MtCO2
Carbone,2022,214.040220608,1,261.1211998923864,44.6,-47.08097928436912,0.0,0.0,0.0,0.226840569,euro/tCO2,MtCO2
Carbone,2022,217.900860909,1,264.9818401937047,44.6,-47.08097928436912,0.0,0.0,0.0,0.039997173,euro/tCO2,MtCO2
Carbone,2022,234.65860314,1,288.3132511650724,44.6,-53.65464802550895,0.0,0.0,0.0,2.040535538,euro/tCO2,MtCO2
Carbone,2022,235.302458916,1,288.9571069413785,44.6,-53.65464802550895,0.0,0.0,0.0,10.841069615,euro/tCO2,MtCO2
Carbone,2022,236.467531273,1,290.1221792985038,44.6,-53.65464802550895,0.0,0.0,0.0,0.189045807,euro/tCO2,MtCO2
Carbone,2022,239.702140054,1,293.3567880794702,44.6,-53.65464802550895,0.0,0.0,0.0,2.575826393,euro/tCO2,MtCO2
Carbone,2022,240.779065489,1,294.4337135148393,44.6,-53.65464802550895,0.0,0.0,0.0,1.041491175,euro/tCO2,MtCO2
Carbone,2022,243.281671572,1,296.9363195977434,44.6,-53.65464802550895,0.0,0.0,0.0,1.514753949,euro/tCO2,MtCO2
Carbone,2022,243.925527349,1,297.5801753740496,44.6,-53.65464802550895,0.0,0.0,0.0,7.777140491,euro/tCO2,MtCO2
Carbone,2022,248.325208487,1,301.9798565121413,44.6,-53.65464802550895,0.0,0.0,0.0,1.371287498,euro/tCO2,MtCO2
Carbone,2023,-55.059147993,1,41.06561841126557,42.2162270183853,-96.1247664047249,0.0,0.0,0.0,21.114603321,euro/tCO2,MtCO2
Carbone,2023,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,115.452085829,euro/tCO2,MtCO2
Carbone,2023,0.594729345,1,0.5947293447293448,0.0,0.0,0.0,0.0,0.0,0.059636117,euro/tCO2,MtCO2
Carbone,2023,2.608041439,1,7.568062775089124,0.0,-4.960021336193924,0.0,0.0,0.0,0.0370225,euro/tCO2,MtCO2
Carbone,2023,2.688653881,1,2.688653880623768,0.0,0.0,0.0,0.0,0.0,0.3922408,euro/tCO2,MtCO2
Carbone,2023,3.006360532,1,7.966381868514868,7.0,-4.960021336193924,0.0,0.0,0.0,1.712459786,euro/tCO2,MtCO2
Carbone,2023,3.089304258,1,3.089304257528557,0.0,0.0,0.0,0.0,0.0,0.102910043,euro/tCO2,MtCO2
Carbone,2023,3.272827283,1,3.272827282728273,0.0,0.0,0.0,0.0,0.0,0.010157176,euro/tCO2,MtCO2
Carbone,2023,3.494244773,1,3.494244773314541,0.0,0.0,0.0,0.0,0.0,0.254922792,euro/tCO2,MtCO2
Carbone,2023,3.731656184,1,3.731656184486373,0.0,0.0,0.0,0.0,0.0,0.805403094,euro/tCO2,MtCO2
Carbone,2023,4.08,1,4.08,0.0,0.0,0.0,0.0,0.0,8.52042986,euro/tCO2,MtCO2
Carbone,2023,14.386621653,1,14.38662165269982,0.0,0.0,0.0,0.0,0.0,8.577270395,euro/tCO2,MtCO2
Carbone,2023,16.5,1,0.0,0.0,0.0,16.5,0.0,0.0,7.225001643,euro/tCO2,MtCO2
Carbone,2023,26.040110733,1,26.04011073270798,26.0401107,0.0,0.0,0.0,0.0,1.216652673,euro/tCO2,MtCO2
Carbone,2023,26.798906397,1,26.79890639681842,14.27802993722839,0.0,0.0,0.0,0.0,1.420029053,euro/tCO2,MtCO2
Carbone,2023,27.196016771,1,27.19601677148847,14.27802993722839,0.0,0.0,0.0,0.0,0.753542701,euro/tCO2,MtCO2
Carbone,2023,29.05,1,29.05,0.0,0.0,0.0,0.0,0.0,11.383878982,euro/tCO2,MtCO2
Carbone,2023,41.67413515,1,41.67413514966839,42.2162270183853,0.0,0.0,0.0,0.0,13.547414989,euro/tCO2,MtCO2
Carbone,2023,44.711538462,1,44.71153846153846,44.6,0.0,0.0,0.0,0.0,0.075588538,euro/tCO2,MtCO2
Carbone,2023,57.374307147,1,57.37430714708677,44.6,0.0,0.0,0.0,0.0,6.704474028,euro/tCO2,MtCO2
Carbone,2023,58.224488579,1,58.2244885787559,44.6,0.0,0.0,0.0,0.0,5.039768053,euro/tCO2,MtCO2
