perimetre,millesime,dimension,tarif,categorie,quantite,quantite_cumulee,unite_tarif,unite_quantite
Carbone,2019,Secteur économique,225.4428341384863,Energie,0.08355107314110814,361.995947478146,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,225.4428341384863,Industrie,0.7778817871891727,362.7738292653351,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,225.4428341384863,Tertiaire,1.674872449992288,364.4487017153274,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,225.4428341384863,Transports entreprises,0.4967968016286324,364.945498516956,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,225.4428341384863,Transports ménages,6.601805739162252,371.5473042561183,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,226.4492753623189,Agriculture,0.2762374352474402,371.8235416913657,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,226.4492753623189,Energie,0.4545620647267417,372.2781037560925,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,226.4492753623189,Industrie,4.232088685454177,376.5101924415467,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,226.4492753623189,Tertiaire,9.112192703217902,385.6223851447646,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,226.4492753623189,Transports entreprises,2.702837574767714,388.3252227195323,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,226.4492753623189,Transports ménages,35.91731781410181,424.2425405336341,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,233.4943639291466,Agriculture,0.03757975388669298,424.2801202875208,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,233.4943639291466,Energie,0.0618393032188285,424.3419595907396,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,233.4943639291466,Industrie,0.5757396751224716,424.9176992658621,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,233.4943639291466,Tertiaire,1.239636325352907,426.157335591215,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,233.4943639291466,Transports entreprises,0.3676980665726698,426.5250336577877,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,233.4943639291466,Transports ménages,4.886245640512213,431.4112792982999,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,252.9896421845575,Agriculture,0.01078553458382989,431.4220648328837,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,252.9896421845575,Energie,0.004533414812095393,431.4265982476958,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,252.9896421845575,Tertiaire,0.003276713202888358,431.4298749608987,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,252.9896421845575,Transports entreprises,0.00302437363679837,431.4328993345355,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,252.9896421845575,Transports ménages,0.04646061130154198,431.479359945837,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,253.5546139359699,Agriculture,0.05730333988008818,431.5366632857171,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,253.5546139359699,Energie,0.02408594657740941,431.5607492322945,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,253.5546139359699,Tertiaire,0.01740911485613251,431.5781583471506,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,253.5546139359699,Transports entreprises,0.01606843954621069,431.5942267866969,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,253.5546139359699,Transports ménages,0.2468443432039452,431.8410711299008,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,254.576943771859,Agriculture,0.0010067586292339,431.8420778885301,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,254.576943771859,Energie,0.0004231644195751253,431.8425010529496,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,254.576943771859,Tertiaire,0.0003058595999013612,431.8428069125495,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,254.576943771859,Transports entreprises,0.0002823053630961584,431.8430892179126,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,254.576943771859,Transports ménages,0.004336792115750651,431.8474260100284,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,257.4152542372882,Agriculture,0.01361548338134522,431.8610414934097,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,257.4152542372882,Energie,0.00572290910154506,431.8667644025113,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,257.4152542372882,Tertiaire,0.004136469436225076,431.8709008719475,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,257.4152542372882,Transports entreprises,0.003817920073479064,431.874718792021,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,257.4152542372882,Transports ménages,0.05865111980742056,431.9333699118284,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,258.3602367500673,Agriculture,0.004468170757286649,431.9378380825856,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,258.3602367500673,Energie,0.001878077654530309,431.9397161602402,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,258.3602367500673,Tertiaire,0.001357458362343122,431.9410736186026,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,258.3602367500673,Transports entreprises,0.001252920542604444,431.9423265391451,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,258.3602367500673,Transports ménages,0.01924744139195888,431.9615739805371,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,260.5562281409739,Agriculture,0.00806907573666483,431.9696430562738,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,260.5562281409739,Energie,0.003391623028065646,431.9730346793019,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,260.5562281409739,Tertiaire,0.002451435929849572,431.9754861152317,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,260.5562281409739,Transports entreprises,0.00226265093692118,431.9777487661686,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,260.5562281409739,Transports ménages,0.03475898097123017,432.0125077471399,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,261.1211998923864,Agriculture,0.04142815002710618,432.0539358971669,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,261.1211998923864,Energie,0.01741322949834745,432.0713491266653,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,261.1211998923864,Tertiaire,0.01258613238963395,432.0839352590549,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,261.1211998923864,Transports entreprises,0.01161687478626731,432.0955521338412,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,261.1211998923864,Transports ménages,0.1784591352789364,432.2740112691201,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,264.9818401937047,Agriculture,0.007304920775357486,432.2813161898955,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,264.9818401937047,Energie,0.003070430657543687,432.2843866205531,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,264.9818401937047,Tertiaire,0.0022192808492361,432.2866059014023,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,264.9818401937047,Transports entreprises,0.002048374110729227,432.288654275513,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,264.9818401937047,Transports ménages,0.03146724736678992,432.3201215228798,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,288.3132511650724,Agriculture,0.009070333159955762,432.3291918560398,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,288.3132511650724,Energie,0.004080725848839718,432.3332725818886,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,288.3132511650724,Industrie,0.0213289021293581,432.354601484018,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,288.3132511650724,Tertiaire,0.157381744979178,432.5119832289971,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,288.3132511650724,Transports entreprises,0.008083829393014707,432.5200670583901,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,288.3132511650724,Transports ménages,1.287887386577199,433.8079544449673,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,288.9571069413785,Agriculture,0.04819050737362846,433.856144952341,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,288.9571069413785,Energie,0.02168081873513297,433.8778257710761,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,288.9571069413785,Industrie,0.113320050896702,433.9911458219728,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,288.9571069413785,Tertiaire,0.8361662144205715,434.8273120363934,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,288.9571069413785,Transports entreprises,0.04294923164356287,434.8702612680369,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,288.9571069413785,Transports ménages,6.842521162646497,441.7127824306834,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,290.1221792985038,Agriculture,0.001310748719028276,441.7140931794024,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,290.1221792985038,Energie,0.0005897033862754301,441.7146828827887,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,290.1221792985038,Industrie,0.00308222759311213,441.7177651103818,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,290.1221792985038,Tertiaire,0.02274314702580323,441.7405082574077,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,290.1221792985038,Transports entreprises,0.001168189617170449,441.7416764470248,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,290.1221792985038,Transports ménages,0.1861118784105358,441.9277883254354,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,293.3567880794702,Agriculture,0.01145024100963839,441.939238566445,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,293.3567880794702,Energie,0.005151441919439248,441.9443900083645,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,293.3567880794702,Industrie,0.02692525903352053,441.9713152673979,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,293.3567880794702,Tertiaire,0.1986761543098405,442.1699914217078,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,293.3567880794702,Transports entreprises,0.01020489470436041,442.1801963164122,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,293.3567880794702,Transports ménages,1.625808083289211,443.8060043997014,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,294.4337135148393,Agriculture,0.00581733190702297,443.8118217316084,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,294.4337135148393,Energie,0.002617206696339748,443.8144389383047,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,294.4337135148393,Industrie,0.0136794647683581,443.8281184030731,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,294.4337135148393,Tertiaire,0.1009380615358554,443.9290564646089,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,294.4337135148393,Transports entreprises,0.005184629696572682,443.9342410943055,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,294.4337135148393,Transports ménages,0.8259970449227142,444.7602381392282,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,296.9363195977434,Agriculture,0.01050552771881762,444.7707436669471,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,296.9363195977434,Energie,0.004726417184668254,444.7754700841317,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,296.9363195977434,Industrie,0.02470376430285528,444.8001738484346,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,296.9363195977434,Tertiaire,0.1822841846222442,444.9824580330568,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,296.9363195977434,Transports entreprises,0.009362929923835655,444.9918209629806,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,296.9363195977434,Transports ménages,1.491669203302818,446.4834901662834,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,297.5801753740496,Agriculture,0.0539373520156088,446.5374275182991,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,297.5801753740496,Energie,0.02426631334334971,446.5616938316424,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,297.5801753740496,Industrie,0.1268337647548182,446.6885275963973,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,297.5801753740496,Tertiaire,0.935881232813955,447.6244088292112,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,297.5801753740496,Transports entreprises,0.04807104038141924,447.6724798695926,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,297.5801753740496,Transports ménages,7.658509792446875,455.3309896620395,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,301.9798565121413,Agriculture,0.0095106366817923,455.3405002987213,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,301.9798565121413,Energie,0.004278817576145387,455.3447791162974,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,301.9798565121413,Industrie,0.02236427652618004,455.3671433928236,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,301.9798565121413,Tertiaire,0.1650215676146952,455.5321649604383,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,301.9798565121413,Transports entreprises,0.008476244808071794,455.5406412052463,euro/tCO2,MtCO2
Carbone,2019,Secteur économique,301.9798565121413,Transports ménages,1.350405636131944,456.8910468413783,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,0.0,Agriculture,65.5022450243247,65.5022450243247,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,0.0,Energie,4.409534896184501,69.91177992050919,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,0.0,Industrie,19.20755885849017,89.11933877899936,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,0.0,Résidentiel ménages,4.715844902775435,93.8351836817748,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,0.0,Tertiaire,0.9752939146423076,94.8104775964171,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,0.0,Transports entreprises,11.58955167842367,106.4000292748408,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,0.0,Transports ménages,0.784712746,107.1847420208408,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,0.5924996514707932,Agriculture,0.4411489253219998,107.6258909461628,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,0.5947293447293448,Agriculture,0.06240156000000004,107.6882925061628,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,3.089304257528557,Agriculture,0.0009826880000000002,107.6892751941628,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,3.089304257528557,Energie,0.001124010298598026,107.6903992044614,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,3.089304257528557,Industrie,0.1567016490994542,107.8471008535608,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,3.089304257528557,Tertiaire,0.002697869253024107,107.8497987228138,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,3.089304257528557,Transports entreprises,0.002990658979111426,107.852789381793,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,3.272827282728273,Energie,9.432566703711822e-06,107.8527988143597,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,3.272827282728273,Industrie,0.02900786642735436,107.881806680787,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,3.272827282728273,Tertiaire,0.0002396799612894995,107.8820463607483,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,3.272827282728273,Transports entreprises,2.574648235807564e-05,107.8820721072307,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,3.494244773314541,Agriculture,0.004380768207200002,107.8864528754379,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,3.494244773314541,Energie,0.00223359272967404,107.8886864681675,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,3.494244773314541,Industrie,0.3334644355393528,108.2221509037069,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,3.494244773314541,Tertiaire,0.1020548063404818,108.3242057100474,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,3.494244773314541,Transports entreprises,0.01096275323504547,108.3351684632824,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,3.731656184486373,Agriculture,0.7062166291270148,109.0413850924094,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,4.08,Energie,8.52042985997791,117.5618149523873,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,7.568062775089124,Energie,0.9532000654600853,118.5150150178474,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,7.966381868514868,Industrie,2.942375304687992,121.4573903225354,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,14.3866765472155,Agriculture,8.815910180288931,130.2733005028244,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,16.5,Agriculture,0.143051634,130.4163521368243,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,16.5,Energie,0.037618965,130.4539711018244,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,16.5,Industrie,1.957362003,132.4113331048244,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,16.5,Résidentiel ménages,1.563747885,133.9750809898244,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,16.5,Tertiaire,4.382938377,138.3580193668244,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,16.5,Transports entreprises,0.937196433,139.2952157998243,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,16.5,Transports ménages,1.058920884,140.3541366838244,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,24.95250088370974,Energie,12.24886760254556,152.6030042863699,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,24.95250088370974,Industrie,37.51766189016774,190.1206661765376,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,24.95250088370974,Transports entreprises,1.859301,191.9799671765377,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,26.88370693358569,Résidentiel ménages,1.753552767576738,193.7335199441144,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,27.19601677148847,Energie,0.04700220030706946,193.7805221444215,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,27.19601677148847,Industrie,0.3395860942027571,194.1201082386242,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,27.19601677148847,Tertiaire,0.5586258959978045,194.678734134622,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,28.0418051412383,Energie,0.04786999095392745,194.7266041255759,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,28.0418051412383,Industrie,0.1109402535215881,194.8375443790975,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,28.22532816643801,Energie,3.236472692839903e-06,194.8375476155702,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,28.22532816643801,Industrie,0.03875110786595741,194.8762987234362,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,28.44674565702428,Energie,0.09567851603982316,194.971977239476,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,28.44674565702428,Industrie,0.4869677327049938,195.458944972181,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,29.05,Energie,11.7320948473617,207.1910398195427,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,29.82414212025254,Transports entreprises,0.4330991721096308,207.6241389916523,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,29.82414212025254,Transports ménages,0.451439971038,208.0755789626903,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,32.52056365879886,Energie,17.39685677917691,225.4724357418673,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,32.52056365879886,Industrie,11.94988851759875,237.422324259466,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,41.5893084399702,Résidentiel ménages,25.40930477451472,262.8316290339807,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,42.07245424309414,Energie,0.3229615718211087,263.1545906058018,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,42.07245424309414,Industrie,1.705379019912014,264.8599696257139,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,42.07245424309414,Tertiaire,11.89343772253515,276.753407348249,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,44.71153846153846,Energie,0.0007238204016162276,276.7541311686506,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,44.71153846153846,Industrie,0.09236552527962523,276.8464966939302,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,44.71153846153846,Tertiaire,0.028080702,276.8745773959302,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,52.14851765519821,Energie,0.009810148204165106,276.8843875441344,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,52.14851765519821,Industrie,0.4020076313108964,277.2863951754453,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,57.5558582884162,Résidentiel ménages,10.17856434834388,287.4649595237892,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,58.2244885787559,Agriculture,1.08680481748332,288.5517643412725,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,58.2244885787559,Energie,0.1590194846598957,288.7107838259324,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,58.2244885787559,Industrie,0.4024204004519708,289.1132042263844,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,58.2244885787559,Tertiaire,4.54526168628847,293.6584659126729,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,58.2244885787559,Transports entreprises,0.7433533594026817,294.4018192720755,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,62.29980693848265,Industrie,2.970465273425149,297.3722845455006,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,67.02495512680389,Energie,0.033610085089321,297.40589463059,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,67.02495512680389,Industrie,0.9222755980313915,298.3281702286214,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,68.57830512631837,Agriculture,0.001528063355284782,298.3296982919767,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,68.57830512631837,Energie,0.0007311993418115579,298.3304294913185,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,68.57830512631837,Industrie,0.00348050809947949,298.3339099994179,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,68.57830512631837,Tertiaire,0.02594773880280097,298.3598577382207,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,68.57830512631837,Transports entreprises,0.00129506380744233,298.3611528020282,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,68.57830512631837,Transports ménages,0.2316088004708761,298.5927616024991,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,69.6640393452482,Energie,0.004196542604383772,298.5969581451034,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,69.6640393452482,Industrie,0.1501215426285266,298.747079687732,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,70.1526808612155,Energie,0.3908617214079506,299.13794140914,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,70.1526808612155,Tertiaire,0.9449188464924533,300.0828602556324,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,70.1526808612155,Transports entreprises,0.7041634613376362,300.78702371697,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,83.17698946246563,Energie,0.03815473231969856,300.8251784492897,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,83.17698946246563,Industrie,0.2122919819272152,301.0374704312169,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,84.94758909853249,Transports entreprises,0.04795597635147642,301.0854264075684,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,84.94758909853249,Transports ménages,0.05843961933659999,301.143866026905,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,87.25230782219239,Industrie,0.0840158701932956,301.2278818970983,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,95.10518174492523,Energie,0.1316091925954176,301.3594910896937,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,112.5723146657124,Transports entreprises,0.4065951968876159,301.7660862865814,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,146.0830798592473,Transports entreprises,1.990790748624384,303.7568770352057,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,150.7882370774595,Tertiaire,0.8607848263342001,304.6176618615399,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,154.7859946038754,Transports entreprises,0.04500995630080001,304.6626718178407,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,168.4484403888591,Agriculture,0.2222082266573771,304.8848800444981,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,168.4484403888591,Energie,0.4603197310641627,305.3451997755623,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,168.4484403888591,Industrie,1.540934630700453,306.8861344062627,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,168.4484403888591,Tertiaire,6.547848550556261,313.433982956819,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,168.4484403888591,Transports entreprises,12.33947256132112,325.7734555181401,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,180.4327893280557,Résidentiel ménages,0.500168779842464,326.2736242979826,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,221.4170692431562,Agriculture,0.03008444441663823,326.3037087423992,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,221.4170692431562,Energie,0.01642691601771474,326.3201356584169,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,221.4170692431562,Industrie,0.1269574394338523,326.4470930978508,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,221.4170692431562,Tertiaire,0.2655723323166416,326.7126654301674,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,221.4170692431562,Transports entreprises,0.07685873027867851,326.7895241604461,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,221.4170692431562,Transports ménages,1.179775137509223,327.9692992979553,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,225.4428341384863,Agriculture,0.1394033197764771,328.1087026177318,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,225.4428341384863,Energie,0.0761179629859594,328.1848205807178,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,225.4428341384863,Industrie,0.5882870324044269,328.7731076131222,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,225.4428341384863,Tertiaire,1.230591605848196,330.0036992189704,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,225.4428341384863,Transports entreprises,0.3561429290921868,330.3598421480626,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,225.4428341384863,Transports ménages,5.466764434166457,335.826606582229,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,226.4492753623189,Agriculture,0.7587377157937424,336.5853442980227,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,226.4492753623189,Energie,0.4142912052556785,336.9996355032785,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,226.4492753623189,Industrie,3.201900499308856,340.2015360025873,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,226.4492753623189,Tertiaire,6.697805085225565,346.8993410878128,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,226.4492753623189,Transports entreprises,1.938397686287349,348.8377387741002,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,226.4492753623189,Transports ménages,29.75424377419909,378.5919825482993,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,233.4943639291466,Agriculture,0.1033616483181559,378.6953441966174,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,233.4943639291466,Energie,0.05643824073533101,378.7517824373528,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,233.4943639291466,Industrie,0.4361898802052663,379.187972317558,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,233.4943639291466,Tertiaire,0.9124314757417926,380.1004037932998,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,233.4943639291466,Transports entreprises,0.2640648748311669,380.364468668131,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,233.4943639291466,Transports ménages,4.053373935344854,384.4178426034758,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,252.9896421845575,Agriculture,0.01094165086858299,384.4287842543445,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,252.9896421845575,Energie,0.02049786351596477,384.4492821178604,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,252.9896421845575,Tertiaire,0.003247655589911426,384.4525297734503,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,252.9896421845575,Transports entreprises,0.003554886016542778,384.4560846594669,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,252.9896421845575,Transports ménages,0.04581872540740278,384.5019033848743,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,253.5546139359699,Agriculture,0.05808554516084057,384.5599889300351,euro/tCO2,MtCO2
Carbone,2020,Secteur économique,253.5546139359699,Energie,0.1088162646804971,384.6688051947156,euro/tCO2,MtCO2
