numero;annee;impot;prevu;realise;ecart
100114;2016;Impôt sur le revenu;12;28;16
740105;2017;Taxe sur la valeur ajoutée;146;130;-16
110203;2018;Impôt sur le revenu;1200;1184;-16
110264;2018;Impôt sur le revenu;17;1;-16
120124;2018;Impôt sur le revenu;155;139;-16
220101;2018;Impôt sur le revenu et impôt sur les sociétés;12;28;16
570102;2018;Droits d'enregistrement et de timbre;0;16;16
730301;2018;Taxe sur la valeur ajoutée;62;78;16
110103;2019;Impôt sur le revenu;515;531;16
730206;2019;Taxe sur la valeur ajoutée;211;227;16
110222;2020;Impôt sur le revenu;1100;1084;-16
110259;2020;Impôt sur le revenu;17;1;-16
130214;2020;Impôt sur le revenu;51;35;-16
140123;2020;Impôt sur le revenu;89;105;16
820201;2020;TICFE / électricité;210;226;16
110103;2022;Impôt sur le revenu;530;514;-16
120138;2022;Impôt sur le revenu;295;279;-16
730301;2022;Taxe sur la valeur ajoutée;52;36;-16
110250;2023;Impôt sur le revenu;62;46;-16
160301;2023;Impôt sur le revenu;11;27;16
230602;2023;Impôt sur le revenu et impôt sur les sociétés;82;66;-16
120112;2024;Impôt sur le revenu;103;87;-16
120127;2024;Impôt sur le revenu;93;109;16
120201;2024;Impôt sur le revenu;76;60;-16
160204;2024;Impôt sur le revenu;28;44;16
160301;2024;Impôt sur le revenu;15;31;16
120123;2003;Impôt sur le revenu;30;15;-15
320118;2003;Impôt sur les sociétés;20;5;-15
400302;2003;Autres impôts directs;115;130;15
110103;2004;Impôt sur le revenu;200;185;-15
230103;2004;Impôt sur le revenu et impôt sur les sociétés;315;330;15
410104;2004;Autres impôts directs;120;135;15
410202;2004;Autres impôts directs;230;245;15
520203;2004;Droits d'enregistrement et de timbre;45;60;15
730214;2004;Taxe sur la valeur ajoutée;70;85;15
730305;2004;Taxe sur la valeur ajoutée;205;190;-15
110110;2005;Impôt sur le revenu;345;360;15
110216;2005;Impôt sur le revenu;115;130;15
110218;2005;Impôt sur le revenu;105;90;-15
120115;2005;Impôt sur le revenu;15;30;15
140202;2005;Impôt sur le revenu;15;30;15
200304;2005;Impôt sur le revenu et impôt sur les sociétés;10;25;15
300207;2005;Impôt sur les sociétés;15;0;-15
310203;2005;Impôt sur les sociétés;300;285;-15
520109;2005;Droits d'enregistrement et de timbre;45;60;15
720206;2005;Taxe sur la valeur ajoutée;45;60;15
730212;2005;Taxe sur la valeur ajoutée;65;50;-15
730306;2005;Taxe sur la valeur ajoutée;130;145;15
110104;2006;Impôt sur le revenu;355;340;-15
110218;2006;Impôt sur le revenu;95;110;15
130206;2006;Impôt sur le revenu;20;5;-15
520201;2006;Droits d'enregistrement et de timbre;25;40;15
730207;2006;Taxe sur la valeur ajoutée;725;740;15
730306;2006;Taxe sur la valeur ajoutée;140;155;15
110225;2007;Impôt sur le revenu;5;20;15
110230;2007;Impôt sur le revenu;110;95;-15
150114;2007;Impôt sur le revenu;15;30;15
210308;2007;Impôt sur le revenu et impôt sur les sociétés;35;50;15
320129;2007;Impôt sur les sociétés;55;40;-15
110109;2008;Impôt sur le revenu;100;85;-15
120110;2008;Impôt sur le revenu;45;30;-15
120134;2008;Impôt sur le revenu;5;20;15
120206;2008;Impôt sur le revenu;25;10;-15
190209;2008;Impôt sur le revenu;10;25;15
220102;2008;Impôt sur le revenu et impôt sur les sociétés;40;55;15
230304;2008;Impôt sur le revenu et impôt sur les sociétés;15;0;-15
400108;2008;Autres impôts directs;35;50;15
520203;2008;Droits d'enregistrement et de timbre;130;115;-15
520301;2008;Droits d'enregistrement et de timbre;40;25;-15
800403;2008;TICPE / produits énergétiques hors gaz et charbons;280;295;15
110107;2009;Impôt sur le revenu;65;80;15
110110;2009;Impôt sur le revenu;405;420;15
110215;2009;Impôt sur le revenu;245;230;-15
120109;2009;Impôt sur le revenu;270;255;-15
120203;2009;Impôt sur le revenu;25;10;-15
130215;2009;Impôt sur le revenu;25;10;-15
230304;2009;Impôt sur le revenu et impôt sur les sociétés;15;0;-15
230409;2009;Impôt sur le revenu et impôt sur les sociétés;80;95;15
400112;2009;Autres impôts directs;126;111;-15
520201;2009;Droits d'enregistrement et de timbre;70;85;15
530212;2009;Droits d'enregistrement et de timbre;30;15;-15
710102;2009;Taxe sur la valeur ajoutée;80;65;-15
100102;2010;Impôt sur le revenu;50;35;-15
110252;2010;Impôt sur le revenu;30;45;15
120201;2010;Impôt sur le revenu;30;45;15
730306;2010;Taxe sur la valeur ajoutée;180;195;15
800103;2010;TICPE / produits énergétiques hors gaz et charbons;36;21;-15
190209;2010;Impôt sur le revenu;25;40;15
520119;2010;Droits d'enregistrement et de timbre;185;200;15
110210;2011;Impôt sur le revenu;370;355;-15
110218;2011;Impôt sur le revenu;110;95;-15
530203;2011;Droits d'enregistrement et de timbre;5;20;15
730306;2011;Taxe sur la valeur ajoutée;185;200;15
520203;2011;Droits d'enregistrement et de timbre;115;100;-15
100112;2011;Impôt sur le revenu;390;375;-15
110210;2012;Impôt sur le revenu;315;330;15
400107;2012;Autres impôts directs;45;30;-15
730208;2012;Taxe sur la valeur ajoutée;50;35;-15
730212;2012;Taxe sur la valeur ajoutée;70;55;-15
100112;2012;Impôt sur le revenu;390;405;15
110252;2013;Impôt sur le revenu;310;325;15
120127;2013;Impôt sur le revenu;22;37;15
130203;2013;Impôt sur le revenu;35;20;-15
130209;2013;Impôt sur le revenu;37;22;-15
730218;2013;Taxe sur la valeur ajoutée;25;40;15
110261;2014;Impôt sur le revenu;35;20;-15
120112;2014;Impôt sur le revenu;55;70;15
120117;2014;Impôt sur le revenu;355;370;15
120138;2014;Impôt sur le revenu;275;260;-15
140105;2014;Impôt sur le revenu;60;75;15
140117;2014;Impôt sur le revenu;215;200;-15
210318;2014;Impôt sur le revenu et impôt sur les sociétés;19;34;15
710102;2014;Taxe sur la valeur ajoutée;195;180;-15
100201;2015;Impôt sur le revenu;375;360;-15
110216;2015;Impôt sur le revenu;92;77;-15
120111;2015;Impôt sur le revenu;345;360;15
120134;2015;Impôt sur le revenu;45;30;-15
140102;2015;Impôt sur le revenu;450;435;-15
200214;2015;Impôt sur le revenu et impôt sur les sociétés;16;1;-15
210305;2015;Impôt sur le revenu et impôt sur les sociétés;39;54;15
210320;2015;Impôt sur le revenu et impôt sur les sociétés;34;19;-15
730218;2015;Taxe sur la valeur ajoutée;40;55;15
800102;2015;TICPE / produits énergétiques hors gaz et charbons;135;150;15
110215;2016;Impôt sur le revenu;155;170;15
110216;2016;Impôt sur le revenu;80;65;-15
120111;2016;Impôt sur le revenu;375;360;-15
520121;2016;Droits d'enregistrement et de timbre;100;115;15
730204;2016;Taxe sur la valeur ajoutée;190;205;15
730216;2016;Taxe sur la valeur ajoutée;105;120;15
140203;2016;Impôt sur le revenu;1975;1960;-15
190209;2016;Impôt sur le revenu;50;35;-15
800109;2016;TICPE / produits énergétiques hors gaz et charbons;2820;2835;15
110109;2017;Impôt sur le revenu;125;140;15
120126;2017;Impôt sur le revenu;185;170;-15
130215;2017;Impôt sur le revenu;44;59;15
730222;2017;Taxe sur la valeur ajoutée;50;35;-15
800212;2017;TICPE / produits énergétiques hors gaz et charbons;64;79;15
110246;2018;Impôt sur le revenu;4740;4725;-15
210311;2018;Impôt sur le revenu et impôt sur les sociétés;213;198;-15
210325;2018;Impôt sur le revenu et impôt sur les sociétés;125;110;-15
520109;2018;Droits d'enregistrement et de timbre;65;50;-15
730224;2018;Taxe sur la valeur ajoutée;75;90;15
730306;2018;Taxe sur la valeur ajoutée;185;200;15
110216;2019;Impôt sur le revenu;65;50;-15
300101;2019;Impôt sur les sociétés;135;120;-15
300102;2019;Impôt sur les sociétés;1160;1145;-15
720108;2019;Taxe sur la valeur ajoutée;70;55;-15
730305;2019;Taxe sur la valeur ajoutée;170;155;-15
120113;2020;Impôt sur le revenu;145;160;15
120134;2020;Impôt sur le revenu;28;43;15
740105;2020;Taxe sur la valeur ajoutée;175;160;-15
110103;2021;Impôt sur le revenu;540;525;-15
110258;2021;Impôt sur le revenu;17;2;-15
710109;2021;Taxe sur la valeur ajoutée;75;90;15
120206;2022;Impôt sur le revenu;85;70;-15
150114;2022;Impôt sur le revenu;10;25;15
150120;2022;Impôt sur le revenu;50;65;15
580102;2022;Droits d'enregistrement et de timbre;80;95;15
710110;2022;Taxe sur la valeur ajoutée;32;17;-15
110302;2023;Impôt sur le revenu;368;383;15
160207;2023;Impôt sur le revenu;40;55;15
580102;2023;Droits d'enregistrement et de timbre;90;105;15
110213;2024;Impôt sur le revenu;255;270;15
210316;2024;Impôt sur le revenu et impôt sur les sociétés;161;146;-15
800225;2024;TICPE / produits énergétiques hors gaz et charbons;60;45;-15
340104;2001;Impôt sur les sociétés;20;6;-14
110218;2002;Impôt sur le revenu;91;105;14
120127;2002;Impôt sur le revenu;6;20;14
800106;2002;TICPE / produits énergétiques hors gaz et charbons;44;30;-14
170103;2003;Impôt sur le revenu;96;110;14
170301;2003;Impôt sur le revenu;26;40;14
230303;2003;Impôt sur le revenu et impôt sur les sociétés;19;5;-14
230403;2003;Impôt sur le revenu et impôt sur les sociétés;19;5;-14
800404;2004;TICPE / produits énergétiques hors gaz et charbons;30;16;-14
080202;2007;Impôts locaux;2;16;14
050201;2009;Impôts locaux;84;70;-14
730307;2010;Taxe sur la valeur ajoutée;20;6;-14
800209;2010;TICPE / produits énergétiques hors gaz et charbons;14;0;-14
060201;2010;Impôts locaux;22;8;-14
800404;2011;TICPE / produits énergétiques hors gaz et charbons;26;40;14
520206;2014;Droits d'enregistrement et de timbre;16;30;14
730214;2015;Taxe sur la valeur ajoutée;170;184;14
110250;2016;Impôt sur le revenu;180;166;-14
210308;2016;Impôt sur le revenu et impôt sur les sociétés;80;94;14
400202;2016;Autres impôts directs;620;634;14
110236;2017;Impôt sur le revenu;48;62;14
140123;2017;Impôt sur le revenu;189;203;14
400112;2017;Autres impôts directs;56;70;14
800404;2018;TICPE / produits énergétiques hors gaz et charbons;182;168;-14
110211;2019;Impôt sur le revenu;77;91;14
110242;2019;Impôt sur le revenu;175;161;-14
130218;2019;Impôt sur le revenu;25;11;-14
230602;2019;Impôt sur le revenu et impôt sur les sociétés;71;85;14
730301;2019;Taxe sur la valeur ajoutée;66;80;14
110102;2021;Impôt sur le revenu;570;584;14
110107;2021;Impôt sur le revenu;97;111;14
110210;2021;Impôt sur le revenu;57;43;-14
110265;2021;Impôt sur le revenu;15;1;-14
210316;2021;Impôt sur le revenu et impôt sur les sociétés;61;75;14
710110;2021;Taxe sur la valeur ajoutée;23;37;14
040108;2021;Impôts locaux;28;14;-14
200402;2022;Impôt sur le revenu et impôt sur les sociétés;21;7;-14
830101;2022;TICGN / gaz naturels;15;1;-14
140123;2023;Impôt sur le revenu;56;70;14
300211;2023;Impôt sur les sociétés;118;132;14
320105;2023;Impôt sur les sociétés;41;55;14
730301;2023;Taxe sur la valeur ajoutée;53;39;-14
120111;2024;Impôt sur le revenu;505;519;14
210308;2024;Impôt sur le revenu et impôt sur les sociétés;195;209;14
730207;2024;Taxe sur la valeur ajoutée;159;173;14
050204;2024;Impôts locaux;134;148;14
110304;2001;Impôt sur le revenu;20;7;-13
120113;2002;Impôt sur le revenu;53;40;-13
800404;2002;TICPE / produits énergétiques hors gaz et charbons;15;28;13
120401;2003;Impôt sur le revenu;213;200;-13
110102;2005;Impôt sur le revenu;163;150;-13
800103;2008;TICPE / produits énergétiques hors gaz et charbons;30;17;-13
050106;2009;Impôts locaux;94;81;-13
110228;2010;Impôt sur le revenu;60;73;13
130207;2010;Impôt sur le revenu;40;27;-13
210316;2010;Impôt sur le revenu et impôt sur les sociétés;20;33;13
130207;2011;Impôt sur le revenu;10;23;13
210305;2012;Impôt sur le revenu et impôt sur les sociétés;35;48;13
040107;2012;Impôts locaux;20;7;-13
210322;2013;Impôt sur le revenu et impôt sur les sociétés;74;87;13
530202;2013;Droits d'enregistrement et de timbre;13;0;-13
800101;2013;TICPE / produits énergétiques hors gaz et charbons;278;265;-13
110210;2014;Impôt sur le revenu;235;222;-13
210308;2015;Impôt sur le revenu et impôt sur les sociétés;70;83;13
210318;2015;Impôt sur le revenu et impôt sur les sociétés;38;25;-13
120127;2017;Impôt sur le revenu;50;63;13
120504;2017;Impôt sur le revenu;11;24;13
530212;2017;Droits d'enregistrement et de timbre;15;2;-13
110258;2018;Impôt sur le revenu;22;35;13
740103;2018;Taxe sur la valeur ajoutée;20;7;-13
110109;2019;Impôt sur le revenu;135;148;13
740103;2019;Taxe sur la valeur ajoutée;21;8;-13
100101;2020;Impôt sur le revenu;44;31;-13
230102;2020;Impôt sur le revenu et impôt sur les sociétés;16;3;-13
230602;2020;Impôt sur le revenu et impôt sur les sociétés;94;81;-13
110245;2021;Impôt sur le revenu;21;8;-13
820202;2021;TICFE / électricité;105;92;-13
110242;2022;Impôt sur le revenu;200;213;13
320128;2023;Impôt sur les sociétés;13;26;13
210331;2024;Impôt sur le revenu et impôt sur les sociétés;13;0;-13
120116;2001;Impôt sur le revenu;15;3;-12
940103;2001;Autres droits;16;4;-12
730212;2002;Taxe sur la valeur ajoutée;58;70;12
130203;2003;Impôt sur le revenu;28;40;12
200304;2003;Impôt sur le revenu et impôt sur les sociétés;8;20;12
730207;2003;Taxe sur la valeur ajoutée;662;650;-12
050201;2008;Impôts locaux;57;69;12
800103;2009;TICPE / produits énergétiques hors gaz et charbons;27;15;-12
080205;2009;Impôts locaux;538;526;-12
320121;2011;Impôt sur les sociétés;45;57;12
400112;2011;Autres impôts directs;119;131;12
400201;2011;Autres impôts directs;24;12;-12
530212;2011;Droits d'enregistrement et de timbre;15;3;-12
110223;2012;Impôt sur le revenu;25;37;12
400111;2012;Autres impôts directs;63;75;12
530212;2012;Droits d'enregistrement et de timbre;15;3;-12
110210;2013;Impôt sur le revenu;265;277;12
730214;2014;Taxe sur la valeur ajoutée;175;163;-12
740102;2014;Taxe sur la valeur ajoutée;17;29;12
100101;2015;Impôt sur le revenu;50;38;-12
100114;2015;Impôt sur le revenu;8;20;12
530212;2015;Droits d'enregistrement et de timbre;3;15;12
060201;2015;Impôts locaux;18;6;-12
110210;2016;Impôt sur le revenu;150;138;-12
130215;2016;Impôt sur le revenu;28;40;12
320121;2016;Impôt sur les sociétés;70;58;-12
520109;2016;Droits d'enregistrement et de timbre;50;62;12
740105;2016;Taxe sur la valeur ajoutée;137;125;-12
110222;2017;Impôt sur le revenu;1670;1682;12
740102;2017;Taxe sur la valeur ajoutée;30;42;12
800404;2017;TICPE / produits énergétiques hors gaz et charbons;121;109;-12
050201;2017;Impôts locaux;58;46;-12
800101;2017;TICPE / produits énergétiques hors gaz et charbons;460;472;12
110251;2018;Impôt sur le revenu;760;748;-12
730218;2018;Taxe sur la valeur ajoutée;55;67;12
820204;2018;TICFE / électricité;186;198;12
730218;2019;Taxe sur la valeur ajoutée;57;69;12
800211;2019;TICPE / produits énergétiques hors gaz et charbons;14;2;-12
110211;2020;Impôt sur le revenu;90;102;12
110213;2020;Impôt sur le revenu;315;303;-12
820202;2020;TICFE / électricité;75;87;12
110236;2021;Impôt sur le revenu;45;57;12
110242;2021;Impôt sur le revenu;193;205;12
120127;2021;Impôt sur le revenu;84;72;-12
190212;2021;Impôt sur le revenu;18;30;12
210315;2021;Impôt sur le revenu et impôt sur les sociétés;53;41;-12
230602;2021;Impôt sur le revenu et impôt sur les sociétés;81;69;-12
110211;2022;Impôt sur le revenu;110;122;12
730212;2022;Taxe sur la valeur ajoutée;28;16;-12
110216;2023;Impôt sur le revenu;61;73;12
110259;2023;Impôt sur le revenu;1;13;12
140102;2023;Impôt sur le revenu;383;395;12
220102;2023;Impôt sur le revenu et impôt sur les sociétés;132;120;-12
840101;2023;TICC / charbons;14;2;-12
120111;2002;Impôt sur le revenu;149;160;11
180302;2002;Impôt sur le revenu;66;55;-11
300107;2002;Impôt sur les sociétés;56;45;-11
140101;2003;Impôt sur le revenu;188;177;-11
800404;2003;TICPE / produits énergétiques hors gaz et charbons;28;17;-11
050201;2007;Impôts locaux;65;76;11
080111;2008;Impôts locaux;6;17;11
110235;2009;Impôt sur le revenu;15;26;11
210305;2009;Impôt sur le revenu et impôt sur les sociétés;15;26;11
400203;2009;Autres impôts directs;40;51;11
320118;2010;Impôt sur les sociétés;20;9;-11
320129;2010;Impôt sur les sociétés;60;49;-11
320140;2010;Impôt sur les sociétés;15;4;-11
110249;2011;Impôt sur le revenu;5;16;11
210318;2011;Impôt sur le revenu et impôt sur les sociétés;12;23;11
040105;2011;Impôts locaux;15;4;-11
040108;2012;Impôts locaux;9;20;11
110221;2013;Impôt sur le revenu;40;29;-11
100101;2014;Impôt sur le revenu;36;47;11
210322;2014;Impôt sur le revenu et impôt sur les sociétés;77;88;11
060102;2014;Impôts locaux;178;167;-11
070201;2014;Impôts locaux;36;47;11
110221;2015;Impôt sur le revenu;20;9;-11
110250;2015;Impôt sur le revenu;175;164;-11
320118;2015;Impôt sur les sociétés;10;21;11
320129;2015;Impôt sur les sociétés;72;61;-11
730206;2015;Taxe sur la valeur ajoutée;155;166;11
120504;2016;Impôt sur le revenu;10;21;11
140102;2016;Impôt sur le revenu;335;324;-11
110252;2017;Impôt sur le revenu;394;383;-11
120112;2017;Impôt sur le revenu;76;65;-11
130214;2017;Impôt sur le revenu;50;61;11
320118;2017;Impôt sur les sociétés;14;3;-11
730216;2017;Taxe sur la valeur ajoutée;139;150;11
110109;2018;Impôt sur le revenu;135;146;11
110218;2018;Impôt sur le revenu;32;43;11
110249;2018;Impôt sur le revenu;42;31;-11
120504;2018;Impôt sur le revenu;21;32;11
040110;2018;Impôts locaux;11;0;-11
110107;2019;Impôt sur le revenu;100;111;11
110245;2019;Impôt sur le revenu;33;22;-11
120402;2019;Impôt sur le revenu;0;11;11
580102;2019;Droits d'enregistrement et de timbre;49;60;11
070203;2019;Impôts locaux;39;28;-11
110202;2020;Impôt sur le revenu;152;141;-11
120123;2020;Impôt sur le revenu;56;67;11
110109;2021;Impôt sur le revenu;165;154;-11
110211;2021;Impôt sur le revenu;101;112;11
110215;2021;Impôt sur le revenu;202;213;11
160205;2021;Impôt sur le revenu;18;7;-11
170201;2021;Impôt sur le revenu;38;49;11
720106;2021;Taxe sur la valeur ajoutée;89;100;11
110236;2022;Impôt sur le revenu;54;65;11
190212;2022;Impôt sur le revenu;27;38;11
300211;2022;Impôt sur les sociétés;115;126;11
320140;2022;Impôt sur les sociétés;97;108;11
830204;2022;TICGN / gaz naturels;4;15;11
110213;2023;Impôt sur le revenu;272;261;-11
120126;2023;Impôt sur le revenu;104;93;-11
140105;2024;Impôt sur le revenu;134;145;11
200401;2024;Impôt sur le revenu et impôt sur les sociétés;300;289;-11
